meals_served,temp_c,is_holiday,waste_kg,checkout_price,base_price,emailer_for_promotion,homepage_featured,price_ratio,month,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,food_item_encoded
129.0,11.9,0,0.96,72319.0,49154.0,0,1,1.4712739553240834,9,1,0,0,0,0,0,0,16
140.0,13.5,0,3.43,33891.0,22911.0,1,1,1.4792457771376195,9,0,0,0,0,1,0,0,19
204.0,35.9,0,4.12,40243.0,9972.0,0,0,4.035599679101484,7,0,1,0,0,0,0,0,13
127.0,-9.9,0,2.3,42264.0,31920.0,0,0,1.32406015037594,1,0,1,0,0,0,0,0,11
246.0,16.6,0,2.58,33002.0,30676.0,1,0,1.075824748989438,1,1,0,0,0,0,0,0,12
187.0,16.6,0,2.09,34646.0,27073.0,0,0,1.279725187456137,2,0,0,0,0,0,1,0,9
100.0,17.5,0,1.84,38579.0,25415.0,1,0,1.5179618335628566,5,0,0,0,0,0,0,1,12
120.0,20.7,0,2.82,29705.0,21106.0,0,1,1.4074196910831043,3,0,1,0,0,0,0,0,6
210.0,6.1,0,2.82,36001.0,33691.0,0,0,1.068564305007272,3,0,0,0,0,0,0,1,11
154.0,16.6,0,3.95,43980.0,29779.0,1,0,1.476879680311629,11,0,0,0,1,0,0,0,2
191.0,9.7,0,2.32,27603.0,17315.0,0,1,1.5941669073058042,10,0,0,1,0,0,0,0,8
215.0,7.7,0,6.01,68926.0,53723.0,1,1,1.2829886640731158,10,0,0,0,1,0,0,0,0
108.0,36.0,0,1.47,70427.0,54412.0,0,0,1.294328456958024,7,1,0,0,0,0,0,0,16
197.0,16.6,0,3.78,37760.0,28556.0,0,0,1.322314049586777,10,0,0,0,0,1,0,0,1
171.5,16.6,0,1.24,40243.0,52553.0,0,0,0.7657602800981866,1,0,0,1,0,0,0,0,0
171.5,35.0,0,2.77,44314.0,29354.0,0,0,1.5096409347959392,8,0,0,0,0,0,1,0,17
151.0,5.3,0,2.19,40531.0,32854.0,0,0,1.2336701771473793,12,0,1,0,0,0,0,0,17
197.0,2.3,0,2.82,40293.0,30194.0,0,0,1.3344704245876664,10,0,0,1,0,0,0,0,11
170.0,34.6,0,4.81,69173.0,57971.0,1,0,1.193234548308637,6,0,0,0,1,0,0,0,0
230.0,31.1,0,3.08,40243.0,30676.0,0,0,1.311872473594993,6,0,0,0,0,0,0,1,5
128.0,17.4,0,2.08,43408.0,35660.0,0,0,1.217274256870443,3,0,0,0,0,0,1,0,15
228.0,35.3,0,7.85,28814.0,24107.0,0,1,1.1952544903969802,8,0,0,0,1,0,0,0,19
79.0,-5.8,0,0.8,35364.0,28719.0,1,0,1.2313799226992583,2,0,0,0,0,0,0,1,1
112.0,15.2,0,2.49,36964.0,32856.0,0,0,1.1250304358412466,5,0,0,0,0,1,0,0,11
173.0,16.6,0,3.29,59969.0,40968.0,0,0,1.4638010154266745,12,1,0,0,0,0,0,0,7
171.5,16.6,0,2.01,40243.0,48090.0,1,0,0.8368267831149927,4,1,0,0,0,0,0,0,14
299.0,-1.9,0,3.37,36506.0,25958.0,0,1,1.4063487171584867,1,0,0,0,1,0,0,0,10
231.0,4.6,0,2.88,16737.0,10791.0,0,0,1.551014734500973,11,0,0,0,0,0,1,0,13
215.0,10.6,0,1.85,85276.0,55673.0,0,1,1.5317299229428987,10,0,0,0,0,1,0,0,0
173.0,0.0,0,2.99,73087.0,30676.0,0,1,2.3825466162472293,1,0,0,0,1,0,0,0,16
201.0,26.3,0,2.77,27892.0,22642.0,0,1,1.2318699761505167,6,1,0,0,0,0,0,0,6
171.5,26.4,0,2.54,49837.0,36345.0,1,0,1.3712202503783189,4,0,0,0,0,0,1,0,4
163.0,11.4,0,2.2,70009.0,52914.0,0,0,1.323071398873644,5,0,0,1,0,0,0,0,0
171.5,16.6,0,2.82,75120.0,60087.0,1,1,1.250187228518648,11,0,0,0,1,0,0,0,0
220.0,39.4,0,3.79,41975.0,33463.0,0,0,1.2543704987598243,8,0,0,0,1,0,0,0,4
111.0,25.9,0,1.28,44592.0,34688.0,1,0,1.2855166051660516,6,0,0,0,0,1,0,0,15
171.5,21.6,0,2.59,47962.0,40677.0,1,0,1.1790938368119577,5,0,0,0,1,0,0,0,5
178.0,39.3,0,2.02,59264.0,30676.0,0,0,1.9319337592906507,8,0,0,0,0,1,0,0,16
171.5,35.1,0,2.76,50338.0,40607.0,0,1,1.2396384859753244,7,0,0,0,0,0,1,0,7
100.0,31.6,0,1.34,40243.0,32564.0,0,1,1.2358125537403268,6,1,0,0,0,0,0,0,15
81.0,3.3,0,1.07,58340.0,30676.0,0,1,1.9018124918503063,1,0,0,0,0,0,1,0,14
186.0,43.0,0,2.82,37275.0,27014.0,1,0,1.3798400829199675,7,0,1,0,0,0,0,0,9
137.0,16.6,1,5.92,41703.0,34257.0,0,1,1.217357036518084,8,1,0,0,0,0,0,0,3
179.0,-8.1,0,1.97,70796.0,54274.0,0,0,1.304418321848399,2,0,0,0,0,0,1,0,0
233.0,3.9,0,3.63,57677.0,47449.0,0,0,1.2155577567493518,2,0,0,0,1,0,0,0,14
148.0,21.5,0,1.94,27073.0,23565.0,0,0,1.1488648419265861,3,0,0,0,0,0,1,0,19
171.5,38.8,0,5.35,12792.0,10617.0,1,0,1.2048601299802204,7,0,0,1,0,0,0,0,13
301.0,16.6,0,3.89,62303.0,46568.0,1,1,1.3378929737158565,2,0,0,1,0,0,0,0,14
91.0,-1.9,0,2.82,40243.0,39008.0,1,0,1.0316601722723544,1,0,0,0,0,0,1,0,7
107.0,17.3,0,2.64,59336.0,41918.0,1,1,1.4155255498831052,11,0,1,0,0,0,0,0,14
214.0,22.0,0,4.28,40243.0,27296.0,0,0,1.4743185814771396,6,0,1,0,0,0,0,0,2
177.0,-6.3,0,3.14,28464.0,18802.0,1,0,1.5138815019678757,2,0,1,0,0,0,0,0,8
229.0,29.0,0,4.41,32244.0,22316.0,0,0,1.4448825954472129,5,0,0,0,1,0,0,0,19
132.0,23.5,0,1.12,35139.0,32993.0,1,0,1.0650441002636923,9,0,0,0,0,1,0,0,2
143.0,-4.4,0,2.51,53692.0,43736.0,0,0,1.227638558624474,1,0,0,1,0,0,0,0,7
205.0,34.0,0,4.09,27019.0,30676.0,0,0,0.8807862824357804,7,0,0,1,0,0,0,0,6
262.0,2.0,0,3.55,37423.0,26074.0,0,0,1.4352611797192605,1,0,0,0,1,0,0,0,12
218.0,8.2,0,2.25,40243.0,35690.0,1,0,1.1275707481087138,10,0,0,0,0,1,0,0,15
91.0,13.5,0,1.79,39752.0,29645.0,0,1,1.3409343902850397,10,0,0,1,0,0,0,0,11
104.0,18.1,0,2.01,62819.0,42663.0,0,0,1.4724468509012494,4,0,0,0,0,0,0,1,14
231.0,2.4,0,5.07,42558.0,27149.0,1,0,1.5675715495966702,2,1,0,0,0,0,0,0,10
171.5,16.6,0,2.82,36209.0,32042.0,0,0,1.1300480619187316,10,0,1,0,0,0,0,0,2
168.0,7.6,0,2.03,45388.0,35162.0,0,0,1.2908253227916502,5,0,0,0,0,0,1,0,3
171.0,16.6,0,3.02,40243.0,60173.0,0,0,0.6687883269905107,1,0,1,0,0,0,0,0,0
115.0,2.1,0,2.05,48227.0,41443.0,0,0,1.163694713220568,2,0,0,0,0,0,1,0,7
231.0,13.6,0,1.87,34009.0,32953.0,0,0,1.032045640761084,9,1,0,0,0,0,0,0,2
141.0,18.1,0,2.02,40243.0,27086.0,0,0,1.4857490954736765,10,0,0,1,0,0,0,0,10
165.0,1.4,0,3.41,22398.0,16235.0,0,0,1.3796119494918386,1,0,0,0,0,0,0,1,8
167.0,22.6,0,1.33,50961.0,38251.0,0,0,1.3322788946694204,9,0,0,0,0,1,0,0,5
169.0,-1.2,0,4.92,40243.0,30676.0,0,1,1.311872473594993,12,0,0,0,1,0,0,0,9
178.0,33.4,0,4.68,34596.0,26685.0,1,0,1.2964586846543003,7,0,0,1,0,0,0,0,10
171.5,14.9,0,0.71,49210.0,36093.0,0,0,1.3634222702463081,5,0,0,0,0,0,0,1,4
112.0,16.6,0,1.45,29309.0,30676.0,1,0,0.9554374755509193,6,0,0,0,0,1,0,0,19
169.0,36.6,0,1.89,47407.0,31278.0,1,0,1.515665963296886,8,0,0,0,0,0,0,1,11
153.0,18.6,0,1.63,47411.0,33462.0,1,0,1.4168609168609168,3,0,0,0,0,0,1,0,4
183.0,19.3,0,2.61,55634.0,46351.0,0,0,1.2002761536967919,9,0,0,0,1,0,0,0,16
130.0,26.2,0,2.51,40243.0,19354.0,0,0,2.079311770176708,7,1,0,0,0,0,0,0,8
241.0,24.6,0,3.85,55441.0,35438.0,1,1,1.564450589762402,6,0,0,0,1,0,0,0,5
149.0,18.2,0,2.82,65207.0,40780.0,0,0,1.5989946051986268,5,0,0,0,0,1,0,0,14
227.0,32.0,0,4.94,65297.0,30676.0,1,0,2.1286021645586124,8,0,0,0,0,0,1,0,16
214.0,-8.1,0,4.7,52010.0,38230.0,0,0,1.3604499084488622,1,0,0,1,0,0,0,0,7
76.0,24.9,0,1.74,44453.0,30676.0,0,1,1.4491133133394185,4,1,0,0,0,0,0,0,15
121.0,0.3,0,1.4,41248.0,30676.0,0,0,1.3446342417525101,2,1,0,0,0,0,0,0,2
298.0,-0.4,0,3.3,40243.0,30676.0,0,0,1.311872473594993,12,0,0,0,1,0,0,0,17
163.0,16.6,0,2.82,40632.0,27688.0,0,0,1.4674949436579023,4,0,0,0,1,0,0,0,17
220.0,22.5,0,3.17,35882.0,32478.0,1,0,1.1048094094463945,4,0,1,0,0,0,0,0,3
250.0,32.3,0,3.31,83454.0,60927.0,0,0,1.3697375547786697,7,0,0,0,0,1,0,0,0
171.5,0.4,0,3.07,37827.0,31748.0,0,0,1.1914766284490361,12,0,0,0,0,1,0,0,3
123.0,14.9,0,0.89,50135.0,41736.0,0,0,1.201241134751773,4,0,0,0,0,0,0,1,5
189.0,13.5,0,4.23,42467.0,26808.0,0,0,1.5841166815875858,3,0,0,0,1,0,0,0,10
71.0,2.6,0,2.03,13942.0,10072.0,0,1,1.3842335186656076,11,0,0,0,0,0,0,1,13
155.0,34.0,0,2.14,40243.0,40373.0,0,0,0.9967800262551705,7,1,0,0,0,0,0,0,7
151.0,15.0,0,2.55,29875.0,25982.0,1,0,1.1498345008082518,9,0,0,0,0,1,0,0,12
171.5,7.4,0,5.16,44466.0,29112.0,1,0,1.527411376751855,5,0,0,0,0,1,0,0,11
259.0,-5.7,0,3.66,40243.0,30332.0,0,0,1.3267506264011606,12,0,0,0,1,0,0,0,3
162.0,2.2,0,1.67,30333.0,23043.0,1,0,1.316365056633251,1,0,0,0,0,0,1,0,19
102.0,32.5,0,1.79,42131.0,28036.0,1,1,1.5027464688257954,7,1,0,0,0,0,0,0,2
134.0,11.6,0,2.49,48870.0,35835.0,0,0,1.3637505232314775,10,0,0,0,0,0,1,0,4
77.0,35.1,0,0.61,40243.0,40326.0,0,0,0.9979417745375192,8,0,0,0,0,0,1,0,5
171.5,15.7,0,1.98,16536.0,9862.0,1,0,1.6767389981748124,4,0,1,0,0,0,0,0,13
198.0,36.1,0,5.41,26093.0,16361.0,0,0,1.5948291669213372,6,1,0,0,0,0,0,0,8
134.0,16.6,0,2.96,38505.0,35604.0,0,0,1.081479609032693,5,1,0,0,0,0,0,0,4
207.0,9.3,0,2.82,36279.0,25506.0,0,0,1.4223712067748766,1,0,0,0,0,0,1,0,18
102.0,33.4,0,1.53,40243.0,22628.0,0,0,1.7784603146544105,7,0,0,0,0,1,0,0,6
129.0,36.9,0,3.91,56704.0,47779.0,0,1,1.1867975470394942,8,0,0,0,1,0,0,0,14
171.5,15.7,0,3.32,66547.0,54685.0,0,1,1.2169150589741244,9,1,0,0,0,0,0,0,0
131.0,40.3,0,1.82,71466.0,63438.0,0,0,1.1265487562659604,6,0,0,0,1,0,0,0,0
86.0,15.6,0,1.45,49172.0,38069.0,0,0,1.291654627124432,3,0,0,0,0,1,0,0,15
73.0,38.1,0,0.81,48167.0,30676.0,0,0,1.570185161037945,6,0,0,0,0,0,1,0,7
171.5,22.0,0,2.82,35595.0,29334.0,0,0,1.213438330947024,11,1,0,0,0,0,0,0,12
95.0,17.2,0,2.82,43220.0,30676.0,0,0,1.4089190246446734,5,0,0,0,0,0,1,0,10
196.0,16.6,0,3.48,38170.0,26155.0,1,0,1.459376792200344,8,0,0,0,0,0,1,0,10
217.0,-0.6,0,2.65,26441.0,23419.0,0,0,1.129040522652547,1,0,0,0,0,0,1,0,6
109.0,5.8,0,1.2,71238.0,47286.0,0,0,1.5065347037178023,1,0,0,0,0,0,1,0,16
117.0,40.9,0,2.73,46363.0,33486.0,1,1,1.3845487666487488,8,0,1,0,0,0,0,0,3
354.0,13.2,1,11.19,55184.0,36172.0,0,1,1.525599911533783,3,0,0,0,0,0,0,1,5
210.0,24.1,0,2.13,49629.0,33632.0,1,0,1.4756481921979068,5,0,0,0,0,0,0,1,4
79.0,24.9,0,1.2,73873.0,49967.0,0,1,1.4784357676066204,4,1,0,0,0,0,0,0,16
194.0,18.7,0,4.32,30860.0,26756.0,0,0,1.1533861563761398,3,0,0,1,0,0,0,0,12
141.0,5.0,0,1.67,36697.0,30676.0,0,0,1.1962772199765288,12,0,0,0,0,0,0,1,11
157.0,44.4,0,2.66,21559.0,17102.0,0,0,1.2606127938252836,6,0,0,0,0,1,0,0,8
158.0,18.9,0,2.53,40243.0,18491.0,0,0,2.1763560651127576,3,1,0,0,0,0,0,0,8
110.0,34.1,0,2.11,58908.0,45047.0,0,0,1.307700845783293,8,0,0,0,0,0,0,1,7
171.0,36.9,0,4.59,47413.0,41215.0,0,0,1.1503821424238747,7,0,0,0,1,0,0,0,5
62.0,31.5,0,2.82,34905.0,27997.0,1,0,1.2467407222202378,6,0,0,0,0,0,1,0,17
127.0,22.7,0,2.24,13985.0,10757.0,0,0,1.3000836664497537,10,0,0,0,1,0,0,0,13
232.0,9.6,0,2.08,41737.0,29370.0,0,0,1.421075927817501,10,0,0,0,1,0,0,0,2
202.0,8.2,0,4.71,48023.0,39227.0,1,0,1.224233308690443,4,0,0,0,0,1,0,0,7
155.0,16.6,0,3.46,63341.0,52127.0,0,1,1.2151284363189903,3,1,0,0,0,0,0,0,16
194.0,22.1,0,2.82,31149.0,20644.0,0,0,1.5088645611315636,11,0,0,0,0,1,0,0,6
270.0,-1.3,0,2.82,44127.0,33911.0,0,0,1.301259178437675,1,0,0,0,1,0,0,0,11
241.0,21.6,0,2.45,33883.0,23797.0,1,0,1.423834937176955,11,0,0,0,0,0,0,1,19
157.0,-1.2,0,2.22,40786.0,31335.0,0,0,1.3016116164033829,2,1,0,0,0,0,0,0,3
187.0,35.5,0,3.52,40717.0,31981.0,0,1,1.2731621900503425,6,0,0,0,0,1,0,0,3
109.0,15.2,0,1.44,29527.0,20248.0,0,0,1.458267483208218,9,0,1,0,0,0,0,0,19
214.0,39.8,0,3.2,43528.0,30720.0,0,0,1.4169270833333334,6,0,0,0,0,0,0,1,17
161.0,8.7,0,2.24,36213.0,32581.0,0,0,1.1114760136275743,5,0,0,0,0,1,0,0,3
216.0,10.7,0,1.92,65243.0,30676.0,1,0,2.1268418307471637,3,0,1,0,0,0,0,0,14
91.0,17.0,0,1.05,56092.0,34621.0,0,1,1.6201727275353108,3,0,0,0,0,1,0,0,5
228.0,18.7,0,4.42,63103.0,42028.0,1,0,1.5014514133434853,5,0,0,0,1,0,0,0,14
242.0,32.6,0,6.45,40243.0,62681.0,1,0,0.6420286849284472,7,0,1,0,0,0,0,0,0
106.0,2.8,0,1.64,47897.0,33298.0,0,0,1.438434740825275,1,0,0,0,0,0,1,0,3
171.5,14.2,0,3.84,44178.0,36359.0,1,1,1.2150499188646553,11,0,0,1,0,0,0,0,4
248.0,-0.2,0,2.62,74001.0,30676.0,0,0,2.4123418959447123,12,0,0,0,0,0,1,0,16
125.0,19.1,0,1.92,41859.0,30676.0,0,1,1.364552092841309,4,0,1,0,0,0,0,0,17
97.0,18.8,0,1.51,38441.0,27426.0,0,0,1.4016261941223656,5,0,0,0,0,0,1,0,9
208.0,10.8,0,4.71,55752.0,51035.0,0,0,1.0924267659449398,9,0,0,0,1,0,0,0,16
176.0,19.0,0,3.59,45917.0,31549.0,0,1,1.4554185552632413,9,0,0,0,0,1,0,0,2
77.0,-5.0,0,0.9,30104.0,19823.0,0,0,1.5186399636785552,12,1,0,0,0,0,0,0,19
255.0,19.5,0,3.63,68530.0,42240.0,0,0,1.6223958333333333,3,0,0,1,0,0,0,0,14
179.0,-1.4,0,1.35,37676.0,26473.0,0,1,1.423185887508027,12,1,0,0,0,0,0,0,10
171.5,14.6,0,2.99,46325.0,32397.0,0,1,1.4299163502793468,5,0,1,0,0,0,0,0,4
173.0,8.9,0,2.7,25765.0,21366.0,0,1,1.2058878592155762,4,1,0,0,0,0,0,0,19
164.0,30.2,0,2.43,65379.0,41729.0,0,0,1.5667521388003547,8,0,0,0,0,1,0,0,14
256.0,14.3,1,2.82,22157.0,30676.0,0,0,0.7222910418568261,3,0,0,0,0,1,0,0,8
162.0,37.9,0,2.93,34027.0,25725.0,1,0,1.3227210884353742,7,0,1,0,0,0,0,0,10
234.0,20.5,0,4.0,37172.0,30676.0,0,0,1.21176163776242,5,0,0,0,0,0,0,1,11
144.0,44.0,0,2.74,28609.0,19556.0,0,0,1.462926978932297,7,1,0,0,0,0,0,0,8
102.0,37.5,0,1.01,56934.0,37452.0,0,1,1.5201858378724769,8,0,0,0,0,0,0,1,5
266.0,4.8,0,5.12,45710.0,29202.0,0,0,1.5653037463187454,9,0,0,0,1,0,0,0,17
208.0,16.6,0,6.13,40243.0,32819.0,0,0,1.2262104268868643,6,0,0,0,0,0,1,0,15
152.0,15.7,0,1.36,40243.0,30473.0,0,1,1.320611689036196,4,0,0,0,0,0,1,0,9
237.0,27.3,0,2.82,40243.0,40180.0,1,0,1.0015679442508711,8,0,0,1,0,0,0,0,5
467.0,-3.4,1,3.47,74728.0,54364.0,0,0,1.3745861231697447,12,0,0,0,1,0,0,0,0
165.0,31.3,0,4.18,32334.0,20235.0,0,0,1.5979243884358785,7,1,0,0,0,0,0,0,19
151.0,21.3,1,5.57,22856.0,17427.0,0,0,1.3115280885981524,3,0,0,0,0,1,0,0,8
171.5,22.9,0,2.76,34791.0,27920.0,0,0,1.246095988538682,5,0,0,0,0,0,0,1,12
156.0,1.7,0,2.01,27147.0,16521.0,0,0,1.6431814054839295,12,0,0,0,1,0,0,0,8
83.0,40.6,0,2.69,45970.0,29961.0,0,1,1.5343279596809185,6,0,0,0,1,0,0,0,9
145.0,16.6,0,2.66,40243.0,32150.0,0,0,1.2517262830482114,5,0,0,0,0,1,0,0,2
196.0,19.4,0,4.13,40243.0,29227.0,0,0,1.3769117596742737,4,0,0,0,1,0,0,0,3
194.0,18.6,0,4.06,61684.0,41157.0,1,0,1.4987486940253176,11,0,0,0,0,0,1,0,14
266.0,27.9,0,2.58,58765.0,40889.0,0,0,1.4371835946097973,7,0,0,1,0,0,0,0,7
216.0,21.6,0,4.52,40118.0,30007.0,0,0,1.3369547105675343,4,0,0,0,0,0,0,1,17
171.5,16.0,0,2.29,49211.0,36496.0,1,0,1.348394344585708,3,0,0,0,0,0,1,0,4
163.0,8.5,0,1.57,58201.0,39335.0,1,0,1.479623744756578,9,0,0,0,1,0,0,0,7
222.0,-7.0,0,4.3,40243.0,35715.0,1,0,1.1267814643707126,2,1,0,0,0,0,0,0,15
171.5,16.6,0,2.82,38244.0,29572.0,0,0,1.2932503719734885,6,0,0,0,0,0,1,0,12
188.0,14.3,0,2.78,12859.0,10290.0,1,0,1.2496598639455783,11,0,1,0,0,0,0,0,13
147.0,15.6,0,1.54,84032.0,58666.0,0,0,1.432379913408107,10,0,0,0,0,1,0,0,0
171.5,26.7,0,5.35,39727.0,29860.0,0,0,1.3304420629604823,10,0,0,0,0,0,0,1,1
121.0,16.6,0,2.23,33934.0,22595.0,0,0,1.5018366895330826,5,0,1,0,0,0,0,0,18
249.0,0.2,0,6.64,16221.0,30676.0,1,1,0.5287847176946147,1,0,0,0,0,1,0,0,13
93.0,45.0,0,1.13,74348.0,54312.0,0,0,1.3689055825600236,6,0,0,0,0,0,0,1,0
240.0,-8.6,0,2.65,36144.0,29506.0,0,0,1.2249711922998712,1,0,0,0,1,0,0,0,12
132.0,9.5,0,2.28,26133.0,16997.0,0,0,1.537506618815085,5,1,0,0,0,0,0,0,8
230.0,40.5,0,8.08,44616.0,35025.0,1,0,1.2738329764453962,6,0,0,1,0,0,0,0,3
171.5,-9.7,0,3.27,39464.0,34431.0,0,0,1.1461764107925998,1,0,1,0,0,0,0,0,4
171.5,16.6,0,1.88,35149.0,30676.0,0,0,1.1458143173816664,5,1,0,0,0,0,0,0,1
224.0,16.6,0,2.51,40243.0,26893.0,1,1,1.49641170564831,3,0,0,0,0,1,0,0,1
173.0,35.3,0,3.49,35898.0,31730.0,1,0,1.1313583359596597,8,0,0,1,0,0,0,0,3
191.0,-1.3,0,2.82,33916.0,27614.0,0,0,1.2282175707974217,1,1,0,0,0,0,0,0,12
248.0,9.5,0,6.21,22879.0,18770.0,0,0,1.2189131592967501,4,1,0,0,0,0,0,0,8
223.0,16.6,0,4.77,32780.0,23321.0,0,0,1.405600102911539,5,0,1,0,0,0,0,0,6
172.0,22.2,0,2.51,66570.0,56108.0,0,0,1.1864618236258644,4,0,0,1,0,0,0,0,0
133.0,38.7,0,2.88,61022.0,48925.0,0,0,1.2472560040878897,6,0,0,1,0,0,0,0,14
95.0,42.5,0,1.77,56837.0,49069.0,1,0,1.1583076891723898,6,0,1,0,0,0,0,0,14
199.0,11.7,0,1.65,41386.0,27771.0,0,0,1.490259623348097,11,0,0,0,0,1,0,0,9
171.5,-0.5,0,2.82,33185.0,30676.0,1,1,1.0817903246837919,12,0,0,1,0,0,0,0,1
203.0,32.1,0,2.32,40243.0,29192.0,0,0,1.3785626198958618,7,0,0,0,0,1,0,0,1
170.0,12.6,0,1.76,45788.0,28188.0,1,0,1.6243791684404711,10,0,1,0,0,0,0,0,2
314.0,7.4,0,3.86,46266.0,34514.0,0,0,1.3404995074462538,12,0,0,1,0,0,0,0,4
171.5,20.4,0,2.82,40493.0,27530.0,1,0,1.4708681438430802,3,1,0,0,0,0,0,0,2
171.5,29.7,0,6.31,39883.0,33041.0,1,0,1.207076057020066,6,0,0,1,0,0,0,0,3
186.0,16.6,0,2.82,14529.0,9349.0,0,0,1.554069954005776,9,0,0,0,1,0,0,0,13
73.0,16.6,0,0.74,30290.0,22356.0,0,0,1.3548935408838791,2,0,0,0,0,0,1,0,19
215.0,7.4,0,3.71,55139.0,41833.0,0,1,1.3180742476035665,12,0,1,0,0,0,0,0,14
193.0,18.1,0,2.09,66654.0,59542.0,0,0,1.11944509757818,9,0,0,0,0,1,0,0,0
226.0,17.1,0,3.29,30546.0,21916.0,0,0,1.3937762365395145,4,0,0,0,0,1,0,0,6
171.5,-2.9,0,2.36,53692.0,42854.0,0,0,1.2529052130489569,1,1,0,0,0,0,0,0,7
204.0,38.8,0,4.4,43222.0,26586.0,0,0,1.6257428721883698,7,0,0,0,0,1,0,0,10
98.0,37.2,0,1.38,30195.0,21307.0,0,0,1.417139907072793,7,0,0,0,0,0,1,0,19
118.0,42.4,0,1.83,46924.0,34706.0,1,0,1.352042874430934,8,0,0,0,0,1,0,0,15
102.0,32.9,0,0.94,53220.0,38515.0,0,0,1.3817992989744254,8,0,0,0,0,1,0,0,5
179.0,35.5,0,2.82,40243.0,32507.0,0,0,1.2379795121050852,6,1,0,0,0,0,0,0,11
171.5,-3.1,0,3.94,51743.0,37346.0,0,0,1.3855031328656349,12,0,0,0,0,0,0,1,15
84.0,37.6,0,2.24,46025.0,32752.0,0,0,1.4052576941866146,7,1,0,0,0,0,0,0,3
